0
25
0
30
20
30
0
0
90
20
20
30
15
20
15
0
30
30
0
25
0
20
0
10
20
25
15
15
20
60
20
45
30
20
60
15
25
0
45
30
15
15
30
25
30
0
15
30
30
15
10
25
45
20
60
60
0
45
45
0
25
30
30
45
0
25
30
30
0
10
40
15
0
0
0
0
0
0
15
20
10
0
10
5
0
0
20
0
0
0
30
0
10
20
20
20
20
15
20
15
10
5
10
5
0
20
10
15
60
20
0
10
40
15
10
25
20
20
20
20
30
20
0
20
15
25
15
20
30
20
30
0
0
30
40
0
15
30
0
0
30
20
40
40
45
40
30
0
45
20
20
40
25
0
0
30
15
30
15
25
25
0
60
0
15
30
30
30
5
30
20
60
0
20
10
20
0
15
20
30
30
25
30
15
10
30
15
40
15
15
20
40
30
20
10
20
10
30
20
30
30
20
15
25
0
25
30
0
0
0
0
30
25
0
25
0
0
0
0
30
0
30
0
30
0
30
0
0
0
30
15
25
15
15
0
0
0
20
35
30
20
15
30
0
45
30
15
0
20
45
60
45
20
30
15
15
30
45
20
80
20
30
20
20
60
20
25
30
14
30
30
0
15
20
10
15
20
20
40
10
10
20
10
20
30
15
10
15
3
15
60
20
15
20
20
0
30
15
20
30
30
15
20
20
25
30
15
20
0
20
15
20
20
15
0
15
20
0
10
45
20
30
20
15
20
20
20
20
25
20
30
20
22
5
25
30
0
5
30
25
20
25
10
40
20
0
20
15
0
10
30
20
15
35
15
20
30
10
20
30
60
0
45
30
25
30
30
15
20
20
20
30
20
6
30
20
30
30
20
25
20
30
15
20
20
0
45
20
25
15
20
15
5
60
45
10
20
20
12
30
15
0
25
0
60
30
25
0
30
0
0
10
0
30
15
15
20
30
20
15
60
30
25
35
30
0
40
20
0
0
0
0
30
0
0
15
20
0
60
45
45
20
0
30
30
16
0
0
0
40
30
30
30
30
0
25
20
0
30
10
0
0
30
45
30
45
45
0
45
30
0
0
20
20
0
20
0
20
30
20
20
15
20
10
30
20
0
15
15
0
25
0
15
0
0
20
0
20
20
20
20
20
20
20
20
20
20
60
45
0
30
60
20
30
30
0
0
30
20
30
20
30
0
30
20
0
0
30
45
15
20
15
0
20
0
45
25
20
30
30
45
12
0
20
30
30
30
45
25
20
20
30
0
30
20
20
30
25
20
0
20
15
20
15
30
30
30
20
0
30
15
30
15
20
20
20
15
25
0
